,symbol,order_type,number_of_shares,date,AGN_COUNT,NFLX_COUNT,CPB_COUNT,VFC_COUNT,SRCL_COUNT,HAR_COUNT,TAP_COUNT,AON_COUNT,RAI_COUNT,RF_COUNT,SIAL_COUNT,WEC_COUNT,GIS_COUNT,URBN_COUNT,BF.B_COUNT,WMT_COUNT,XLNX_COUNT,OI_COUNT,ROST_COUNT,APD_COUNT,TSN_COUNT,AEP_COUNT,AET_COUNT,KSS_COUNT,WFM_COUNT,KO_COUNT,FDO_COUNT,IFF_COUNT,AEE_COUNT,NVDA_COUNT,TSS_COUNT,PG_COUNT,FSLR_COUNT,AMT_COUNT,SYMC_COUNT,C_COUNT,HCBK_COUNT,SHW_COUNT,EA_COUNT,ORLY_COUNT,S_COUNT,ICE_COUNT,PBI_COUNT,BDX_COUNT,TRV_COUNT,CBG_COUNT,MOS_COUNT,OKE_COUNT,MON_COUNT,NEM_COUNT,TWC_COUNT,ATI_COUNT,FLIR_COUNT,BCR_COUNT,DLTR_COUNT,SEE_COUNT,WPO_COUNT,BBBY_COUNT,DGX_COUNT,EXPE_COUNT,JDSU_COUNT,F_COUNT,CF_COUNT,GME_COUNT,JEC_COUNT,CLX_COUNT,RDC_COUNT,DNR_COUNT,TDC_COUNT,LMT_COUNT,VMC_COUNT,KR_COUNT,KEY_COUNT,CTAS_COUNT,MOLX_COUNT,DO_COUNT,AZO_COUNT,DF_COUNT,BAX_COUNT,SWY_COUNT,CAH_COUNT,CVH_COUNT,DV_COUNT,AIG_COUNT,CAG_COUNT,TXN_COUNT,MNST_COUNT,LH_COUNT,ORCL_COUNT,CELG_COUNT,PRGO_COUNT,GOOG_COUNT,IP_COUNT,STJ_COUNT,INTU_COUNT,VZ_COUNT,XOM_COUNT,ISRG_COUNT,MCD_COUNT,PBCT_COUNT,PNC_COUNT,total_value,cash,AGN,NFLX,CPB,VFC,SRCL,HAR,TAP,AON,RAI,RF,SIAL,WEC,GIS,URBN,BF.B,WMT,XLNX,OI,ROST,APD,TSN,AEP,AET,KSS,WFM,KO,FDO,IFF,AEE,NVDA,TSS,PG,FSLR,AMT,SYMC,C,HCBK,SHW,EA,ORLY,S,ICE,PBI,BDX,TRV,CBG,MOS,OKE,MON,NEM,TWC,ATI,FLIR,BCR,DLTR,SEE,WPO,BBBY,DGX,EXPE,JDSU,F,CF,GME,JEC,CLX,RDC,DNR,TDC,LMT,VMC,KR,KEY,CTAS,MOLX,DO,AZO,DF,BAX,SWY,CAH,CVH,DV,AIG,CAG,TXN,MNST,LH,ORCL,CELG,PRGO,GOOG,IP,STJ,INTU,VZ,XOM,ISRG,MCD,PBCT,PNC,SPY
304,,,,2009-03-02 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,36.45,34.35,23.55,44.34,47.24,10.23,32.21,35.47,12.94,3.4,32.45,17.26,23.48,16.24,39.99,43.9,15.32,12.91,14.02,40.13,7.99,22.62,20.44,33.53,11.43,17.82,26.24,23.42,17.98,7.58,11.48,41.93,103.97,27.68,13.5,11.98,8.61,42.3,15.34,32.23,3.14,52.81,14.36,59.21,32.1,2.53,37.08,8.98,67.8,35.88,39.99,16.59,19.22,75.18,13.08,9.69,321.59,20.46,43.68,10.53,2.44,1.85,57.48,25.37,30.33,42.1,10.84,10.99,14.66,52.4,38.01,19.06,6.38,18.59,9.28,46.24,140.03,19.99,46.8,16.8,17.57,9.33,49.52,7.04,13.1,12.85,16.52,54.44,14.77,42.15,18.59,327.16,4.72,31.36,21.95,22.58,59.52,85.33,46.44,14.51,24.75,65.92
305,,,,2009-03-03 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,35.51,36.36,23.74,42.93,47.64,9.85,32.38,35.65,12.74,3.27,32.31,16.69,23.4,15.61,39.87,43.3,15.92,11.47,13.94,39.91,7.73,21.27,19.26,33.22,11.52,17.43,25.08,23.82,17.16,7.88,11.46,41.72,110.44,27.17,13.06,12.18,8.61,42.44,14.92,32.44,3.28,54.61,13.83,60.09,31.24,2.66,39.47,8.75,68.04,36.66,39.99,16.7,19.33,75.6,12.72,9.41,312.56,19.93,43.85,10.2,2.49,1.79,60.01,25.27,31.89,41.98,11.01,11.95,15.35,51.87,36.94,18.94,6.2,18.26,9.35,46.26,150.94,19.7,47.51,16.55,17.47,8.71,48.49,7.21,13.12,13.26,16.97,55.05,14.58,42.32,18.95,325.48,4.37,31.07,22.58,22.41,59.01,87.37,46.96,14.64,23.52,65.43
306,,,,2009-03-04 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,36.79,37.71,23.73,44.25,49.18,10.07,31.96,36.4,13.27,3.35,33.04,16.93,23.05,15.97,39.76,44.31,16.98,11.47,14.61,42.45,7.84,21.5,20.71,34.62,11.9,17.83,25.84,24.18,17.5,8.46,11.57,42.32,113.25,28.03,13.49,11.28,8.53,42.24,15.93,32.49,3.32,57.37,14.55,60.42,32.04,2.78,41.17,8.89,69.72,36.84,41.96,17.91,20.08,74.69,13.01,10.23,316.97,20.67,44.96,9.9,2.55,1.84,61.44,26.55,34.67,42.25,11.97,13.11,16.26,54.14,36.97,19.3,6.23,18.41,9.79,46.33,154.29,20.12,48.04,16.86,17.92,8.93,45.25,7.21,13.38,13.86,17.58,55.99,14.53,42.44,19.53,318.92,4.27,32.12,23.13,23.1,60.22,91.69,47.61,14.88,22.04,66.98
307,,,,2009-03-05 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,35.51,37.9,23.39,43.1,47.68,9.37,30.64,36.63,12.89,2.95,31.3,16.48,22.43,14.81,38.42,45.46,16.66,10.85,14.6,41.18,7.35,20.85,18.49,34.52,11.64,16.99,29.05,23.32,16.67,8.26,11.24,40.61,109.79,27.17,13.12,10.18,7.58,41.1,15.29,32.51,3.07,58.01,14.03,59.44,30.51,2.57,39.41,8.45,68.06,38.4,40.82,16.66,19.1,71.98,13.37,9.81,301.22,20.08,43.74,9.5,2.35,1.79,59.63,22.82,32.59,40.95,11.35,12.8,16.32,52.35,34.58,18.89,5.38,17.6,9.07,44.09,152.45,18.94,47.14,16.4,17.2,7.96,43.16,5.87,12.71,13.91,17.1,54.68,14.12,39.95,18.91,305.64,3.85,30.55,22.56,22.9,57.05,90.2,45.56,14.22,18.95,64.24
308,,,,2009-03-06 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,36.15,38.18,23.63,43.26,47.74,9.36,31.09,38.03,12.91,2.8,31.38,16.79,22.87,14.13,38.89,44.7,16.33,10.13,14.18,42.28,7.73,20.8,19.69,33.35,11.94,17.55,28.76,23.58,16.98,8.39,11.09,40.89,108.49,27.1,12.93,10.28,7.47,40.22,15.31,32.14,3.04,60.39,14.02,59.93,31.24,2.52,38.5,8.31,67.7,36.94,40.51,16.43,19.24,70.33,13.19,9.72,297.99,19.52,43.13,9.26,2.28,1.68,59.34,21.77,32.71,41.6,11.57,13.05,16.01,51.43,33.51,18.62,5.15,17.46,8.96,44.26,152.76,19.01,47.75,16.11,16.95,8.3,43.31,5.87,12.9,13.73,17.67,54.99,14.06,41.16,19.04,308.57,3.77,31.37,22.97,22.38,58.71,95.89,46.69,14.39,17.54,64.36
309,,,,2009-03-09 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,36.69,38.5,22.82,43.58,46.57,9.3,30.04,37.02,13.22,3.11,30.38,16.34,22.3,14.54,38.63,43.42,15.87,9.73,14.11,41.49,7.8,20.35,19.89,32.46,11.62,17.39,29.03,24.56,16.3,8.3,10.7,39.52,108.36,26.7,12.62,10.48,7.24,40.94,15.7,31.78,3.12,61.08,13.83,58.24,30.4,2.71,39.67,7.98,68.91,35.89,18.79,16.64,18.54,69.31,13.33,9.62,284.13,19.82,42.21,9.14,2.21,1.72,60.29,22.27,33.13,40.82,11.83,13.89,15.64,50.9,32.32,18.25,5.82,17.17,8.67,43.31,150.0,19.02,46.95,15.85,16.88,8.33,43.18,5.87,12.58,13.71,17.91,53.51,13.46,39.96,18.94,290.89,4.06,32.25,22.76,21.48,59.2,96.87,46.86,14.73,18.69,63.6
310,,,,2009-03-10 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,38.52,38.5,23.41,45.92,47.74,10.41,29.9,36.61,13.46,3.56,32.17,16.42,22.52,16.06,34.81,44.48,16.7,10.75,15.06,44.09,8.22,20.72,22.13,35.77,12.56,17.58,29.66,25.79,16.55,9.05,11.32,40.41,120.24,28.21,13.43,14.47,8.14,43.05,16.73,33.75,3.54,60.52,14.66,58.65,32.37,3.39,43.34,8.23,73.38,33.27,20.53,18.95,19.86,70.12,13.75,10.44,310.47,21.29,43.64,10.09,2.49,1.82,62.92,24.52,38.27,42.5,12.24,14.81,15.5,51.57,34.0,20.11,6.63,18.16,9.7,44.93,157.66,19.76,47.22,16.81,18.01,9.34,44.4,7.04,12.79,14.62,18.16,55.08,14.66,42.31,19.24,308.17,4.54,33.74,24.16,22.66,61.79,101.12,47.12,15.14,23.42,67.39
311,,,,2009-03-11 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,38.18,37.49,22.77,46.11,48.38,10.81,30.0,35.85,13.24,3.36,32.41,16.47,22.18,16.39,34.87,43.62,16.99,10.99,15.33,45.38,8.58,20.72,20.87,36.0,12.72,17.95,29.38,25.07,16.32,9.3,11.35,40.32,119.48,29.11,13.43,15.37,8.15,43.72,17.51,34.02,3.53,62.69,15.17,57.52,31.78,2.99,44.76,8.29,76.77,34.81,21.36,19.0,19.53,69.24,13.63,10.58,318.69,22.17,42.93,10.13,2.6,1.93,66.75,24.57,38.26,42.81,12.13,14.9,16.09,50.84,34.54,19.53,6.75,18.57,9.93,44.27,158.51,19.89,44.67,16.9,16.25,9.28,44.57,6.87,12.3,14.67,17.77,53.57,14.9,42.23,20.12,317.91,5.05,32.88,24.43,22.52,60.3,97.55,45.71,14.9,23.5,67.83
312,,,,2009-03-12 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,39.61,39.96,23.31,48.23,50.58,11.62,29.27,36.76,13.6,3.58,33.13,16.57,23.33,17.26,36.38,44.98,17.52,11.53,15.92,46.82,8.98,20.98,22.81,37.07,13.94,18.53,29.74,25.89,16.51,9.85,11.66,40.95,126.5,29.67,13.76,16.67,8.77,43.6,18.0,35.28,3.83,66.74,15.73,59.74,33.59,3.28,42.48,8.57,77.19,35.67,23.05,19.35,20.02,70.27,13.76,11.11,327.97,22.63,44.69,10.15,2.89,2.07,65.99,24.7,41.79,44.09,12.83,15.33,16.76,53.32,34.84,19.98,7.64,19.49,10.38,46.54,161.0,20.81,46.5,17.53,17.03,10.14,46.03,6.87,12.8,14.88,18.24,55.74,15.19,47.16,21.54,323.53,5.41,34.0,25.07,23.09,61.57,103.24,46.73,15.23,27.06,70.5
313,,,,2009-03-13 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,40.9,39.37,23.96,48.65,48.42,11.52,28.88,37.22,14.16,3.7,33.24,17.0,23.6,17.28,36.37,45.21,17.62,12.2,15.89,48.04,9.11,21.17,23.68,36.95,14.21,18.7,29.99,26.11,16.63,9.8,12.14,42.0,129.55,29.05,13.77,17.77,8.95,44.31,17.76,34.9,4.14,68.43,15.72,60.89,34.78,3.06,41.37,8.81,74.75,36.6,23.54,19.94,20.1,72.82,13.74,11.5,318.16,22.93,45.07,10.56,2.91,2.16,67.19,24.96,40.35,44.87,12.6,14.39,17.12,53.48,37.06,19.95,7.39,19.82,10.52,47.06,160.51,20.92,47.05,17.69,17.92,10.91,44.97,8.38,12.99,15.13,18.5,57.14,15.12,48.2,21.66,324.42,5.69,35.54,25.06,23.3,61.62,103.03,46.92,14.86,26.68,71.05
314,,,,2009-03-16 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,40.23,38.66,24.36,47.46,47.55,10.94,28.66,35.55,14.44,3.76,32.89,17.08,23.96,16.77,36.96,44.85,16.86,12.28,15.52,48.56,9.12,21.8,22.38,36.15,14.78,18.72,29.11,26.22,17.04,9.42,12.1,42.78,124.86,28.85,13.14,23.26,8.78,43.69,17.31,33.52,3.57,68.7,16.37,60.79,34.59,2.61,40.65,8.97,78.17,35.58,23.89,19.91,20.28,72.34,13.37,11.57,322.47,21.86,44.68,10.49,2.9,2.07,67.28,23.74,39.74,45.14,12.79,14.15,16.25,56.46,37.3,19.82,7.57,19.46,10.44,47.94,158.5,20.14,46.97,17.96,17.64,10.68,42.63,13.91,13.07,14.67,17.99,57.5,14.48,46.41,22.16,319.69,5.84,35.22,24.79,23.43,61.4,100.81,46.3,14.46,25.89,70.84
315,,,,2009-03-17 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,99583.0,41.55,40.79,24.38,49.18,48.56,11.37,28.71,37.04,14.79,4.0,33.79,17.12,24.08,18.16,36.71,45.95,17.76,11.89,16.06,49.76,9.28,22.0,22.97,38.38,15.56,18.8,30.01,26.73,17.67,9.89,12.31,42.92,115.96,30.0,13.83,25.05,9.16,44.65,18.38,35.0,3.62,72.2,16.89,61.34,36.44,2.78,41.54,9.37,78.5,34.77,24.97,19.17,21.6,73.78,13.86,11.6,326.92,23.01,44.46,11.43,3.15,2.25,67.59,24.27,41.87,45.73,13.3,14.69,16.72,57.38,38.49,20.07,7.95,20.06,11.04,49.97,161.45,20.45,47.93,18.15,18.03,11.33,45.67,16.09,13.39,15.36,18.39,58.11,14.96,48.42,22.88,335.34,6.7,35.92,25.72,24.48,63.35,105.11,48.05,14.84,27.02,73.0
316,GIS,BUY,100.0,2009-03-18 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99583.0,97446.0,40.73,41.62,23.97,51.12,48.27,11.76,30.21,38.17,14.74,4.84,34.51,17.72,21.37,18.63,37.1,46.35,18.43,12.38,16.42,51.09,9.13,22.84,23.72,39.72,15.55,18.89,30.21,27.06,18.24,10.2,12.59,42.96,118.64,30.8,14.2,30.74,10.2,43.92,18.79,35.0,3.75,77.76,17.1,61.44,37.33,3.05,41.82,9.6,79.4,38.12,25.05,20.07,21.26,74.63,13.89,11.94,329.94,23.66,44.2,11.68,3.28,2.44,67.74,24.15,40.32,45.91,13.61,14.8,16.79,58.41,37.99,19.95,8.63,20.75,11.6,51.34,162.31,20.05,47.69,18.15,18.27,11.79,45.88,23.13,13.06,15.76,18.0,57.81,15.38,47.17,22.93,333.1,7.17,36.19,26.4,25.25,63.42,101.81,49.64,15.17,29.82,74.64
317,,,,2009-03-19 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99568.0,97446.0,39.74,41.51,23.46,52.04,48.11,11.67,30.09,37.22,14.51,4.24,34.85,17.78,21.22,18.69,36.81,45.9,18.26,12.91,16.3,51.75,9.05,23.48,23.12,39.8,15.86,19.13,29.83,27.15,18.14,10.08,12.45,41.43,124.8,30.63,14.18,25.95,9.52,41.92,18.94,35.63,3.79,73.95,17.21,59.7,35.66,2.7,42.76,9.94,77.47,40.74,23.78,20.58,20.8,74.63,13.87,12.03,322.24,23.64,43.09,10.95,3.33,2.48,67.99,24.72,40.29,44.22,14.28,16.39,16.82,59.62,37.2,19.65,7.86,21.92,11.62,55.56,160.82,19.56,46.18,18.06,17.86,11.64,44.89,27.15,12.79,15.5,17.69,56.68,16.88,45.7,22.14,329.94,6.84,34.35,26.4,24.82,62.65,97.18,49.01,14.49,27.17,73.71
318,,,,2009-03-20 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99565.0,97446.0,39.14,41.65,23.56,50.4,47.16,11.28,30.16,37.33,14.72,3.93,34.5,17.85,21.19,17.39,36.19,45.57,17.69,12.2,16.33,50.29,8.83,23.11,22.1,39.13,15.19,19.34,29.37,26.64,18.14,9.53,12.29,40.78,120.37,30.4,14.01,26.15,9.41,42.13,18.22,34.91,3.45,71.65,16.99,60.32,35.2,2.36,40.92,9.71,75.92,41.97,23.62,19.53,20.24,74.1,13.64,11.79,313.46,23.18,43.73,11.26,3.4,2.71,66.28,24.17,37.31,43.98,13.47,15.69,16.42,59.23,36.2,19.43,7.17,21.7,11.3,52.78,160.03,18.89,45.59,17.97,17.62,11.63,46.3,21.12,13.22,14.73,17.5,56.76,16.61,45.52,21.81,330.16,6.53,35.09,25.15,24.3,60.6,93.68,47.65,14.2,25.51,72.14
319,,,,2009-03-23 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99676.0,97446.0,42.73,43.4,23.97,53.47,48.04,12.38,31.88,39.08,15.18,4.4,36.71,18.52,22.3,17.72,37.79,47.31,18.57,13.65,17.0,50.93,9.49,23.87,23.7,41.28,16.1,20.02,30.38,28.51,19.1,10.22,12.88,42.71,131.02,31.91,14.33,31.24,10.53,46.23,19.65,33.76,3.7,79.55,18.11,62.05,37.11,2.95,44.01,10.28,80.21,42.42,25.2,21.48,21.08,76.51,13.79,12.58,340.95,24.41,44.79,12.32,3.64,2.86,69.72,25.89,40.73,45.69,14.91,17.52,16.86,60.42,38.05,19.77,8.77,23.4,12.17,56.96,158.72,19.8,47.12,18.92,18.59,12.86,47.67,24.8,13.68,15.88,18.27,58.08,17.73,48.04,22.96,348.6,7.54,36.43,26.51,25.49,64.67,97.22,49.41,15.2,31.02,77.32
320,,,,2009-03-24 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99681.0,97446.0,48.45,43.42,23.87,52.76,47.3,12.97,32.07,38.23,14.91,4.39,36.17,18.04,22.35,17.01,37.35,46.94,18.07,13.61,16.87,51.42,9.57,22.86,22.64,41.35,16.55,19.97,29.77,28.34,19.07,9.78,12.52,42.11,128.8,31.81,14.31,30.04,9.68,46.98,19.15,33.42,3.69,76.62,18.03,61.71,35.56,3.0,44.25,10.03,78.84,41.67,24.82,21.35,20.43,75.48,13.47,12.56,345.24,24.16,44.83,12.49,3.91,2.82,70.81,26.31,39.1,45.34,14.32,16.6,16.68,59.5,38.48,19.8,8.26,23.22,12.23,56.04,158.05,20.16,46.45,18.95,18.4,12.09,46.7,23.29,13.52,15.54,18.15,57.69,17.4,46.24,22.59,347.17,8.49,36.6,26.1,25.04,63.61,95.07,47.98,14.37,30.63,75.8
321,GIS,SELL,100.0,2009-03-25 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99668.0,99668.0,47.57,41.56,24.25,52.96,47.0,13.33,32.02,38.52,15.27,4.58,37.36,17.94,22.22,16.02,37.78,47.49,18.28,14.49,16.79,52.51,9.57,22.74,22.85,39.77,17.04,20.3,30.55,28.83,19.17,9.94,12.84,42.99,133.98,31.7,14.82,29.45,10.07,48.2,18.99,34.1,3.7,76.34,18.23,62.04,36.48,4.92,44.7,10.25,78.52,43.55,24.66,21.68,20.79,76.18,14.08,12.64,348.67,24.91,45.43,13.21,4.0,2.73,71.71,26.1,39.39,45.56,14.27,16.23,16.36,59.84,40.91,20.37,8.22,23.37,12.49,54.94,162.19,18.61,46.0,19.15,18.54,13.0,47.36,20.11,13.65,15.34,17.67,58.69,17.58,45.93,23.32,344.07,7.55,35.91,26.34,24.74,64.33,96.21,49.27,14.63,30.7,76.6
322,,,,2009-03-26 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99668.0,99668.0,48.98,41.75,24.21,53.63,49.01,14.39,32.33,38.5,15.14,4.45,38.31,18.04,22.08,16.23,38.42,48.49,18.68,14.99,17.67,54.56,9.62,22.79,23.78,41.61,18.02,20.35,31.57,29.47,19.67,10.56,13.14,43.62,150.39,31.52,15.69,28.05,10.35,49.14,19.5,35.37,3.91,80.9,19.04,61.91,36.34,5.01,47.38,10.37,82.81,44.54,25.64,23.41,21.12,77.38,14.57,13.28,355.07,26.15,45.85,13.81,4.17,2.9,72.47,25.49,42.74,46.33,14.26,16.25,17.04,63.51,43.09,20.83,8.36,24.46,13.08,53.74,166.2,18.51,45.43,19.7,18.96,13.41,48.06,18.43,14.9,16.21,18.36,59.52,18.15,46.45,24.69,353.29,7.72,36.51,27.27,25.06,65.31,97.32,50.21,15.01,29.8,78.16
